   line             element
   5375.748         Ne II   
   5375.827         Fe II   
   5375.847         Fe II   
   5375.974         Ni II   
   5376.0510        N I     
   5376.0709        Ar II   
   5376.0848        Fe II   
   5376.194         C III   
   5376.315         Ni II   
   5376.370         Ne II   
   5376.4           S I     
   5376.4           S I     
   5376.532         Ne II   
   5376.535         Ne II   
   5376.6347        Ar II   
   5376.636         Ne II   
   5376.645         Ne II   
   5376.757         Ni III  
   5376.919         Ca I    
   5376.974         Na III  
   5377.115         Fe II   
   5377.142         Ne II   
   5377.145         Ne II   
   5377.255         Ne II   
   5377.266         Ne II   
   5377.420         Ni II   
   5377.443         Ne II   
   5377.472         S II    
   5377.527         Ne II   
   5377.569         O II    
   5377.599         Ne II   
   5377.611         Ne II   
   5377.611         Fe III  
   5377.89          C II    
   5378.            Na VII
   5378.            Na VII
   5378.            Na VII
   5378.07877       Ar II   
   5378.1           Ca I    
   5378.110         Si I    
   5378.143         Ne II   
   5378.201         Fe III  
   5378.2352        Fe I    
   5378.2728        N I     
   5378.36          O I     
   5378.36          O I     
   5378.36          O I     
   5378.44          O IV    
   5378.641         Ni III  
   5378.7378        Ni I    
   5378.782         Ar I    
   5378.85          Na II   
   5378.91252       Ar II   
   5378.96          O II
   5379.017         Fe III  
   5379.031         Fe II   
   5379.13          Mg IV   
   5379.1665        Ar II   
   5379.20          Na II   
   5379.20          Na II   
   5379.244         Fe II   
   5379.321         Ne II   
   5379.324         Ne II   
   5379.352         O II    
   5379.489         Ne II   
   5379.492         Ni II   
   5379.492         Ne II   
   5379.536         Fe II   
   5379.563         Ar I    
   5379.564         Ni II   
   5379.5737        Fe I    
   5379.625         Fe II   
   5379.984         Ni II   
   5380.0           Ca I    
   5380.01          O I     
   5380.01          O I     
   5380.01          O I     
   5380.01          O I     
   5380.01          O I     
   5380.1           S I     
   5380.180         Ca I    
   5380.22          C I     
   5380.227         Ne II   
   5380.265         C I     
   5380.27          O I     
   5380.308         Ne II   
   5380.337         C I     
   5380.4           N I     
   5380.4           N I     
   5380.418         Ni II   
   5380.450         Fe III  
   5380.47          Si II   
   5380.64          O II    
   5380.641         Ni II   
   5380.719         Ne II   
   5380.722         Ne II   
   5380.887         Ne II   
   5380.902         Fe III  
   5380.96          O I     
   5380.96          O I     
   5380.96          O I     
   5380.96          O I     
   5380.96          O I     
   5381.015         S I     
   5381.041         Fe III  
   5381.243         Fe III  
   5381.28          O I     
   5381.313         Ar I    
   5381.339         Fe III  
   5381.3700        N I     
   5381.539         S II    
   5381.539         S II    
   5381.695         Fe III  
   5381.7           S I     
   5381.7           S I     
   5381.854         Ca I    
   5381.87          Si I    
   5382.            Ne V    
   5382.037         Ne II   
   5382.1           O V     
   5382.113         Ne III  
   5382.33753       Ar II   
   5382.353         Fe III  
   5382.394         S II    
   5382.4750        Fe I    
   5382.641         Fe II   
   5382.709         Fe III  
   5382.7205        Fe I    
   5382.904         Ni II   
   5383.23          O I     
   5383.2472        Ne I    
   5383.25          O I     
   5383.32          O I     
   5383.33          O I     
   5383.35          O I     
   5383.3686        Fe I    
   5383.452         Ne III  
   5383.63973       Ar II   
   5383.65          C II    
   5383.724         Ne II   
   5383.776         Ne II   
   5383.900         Ca I    
   5383.970         S II    
   5384.35          O I     
   5384.37623       Ar II   
   5384.498         Ne II   
   5384.6           Ca I    
   5384.7           S VI    
   5385.064         S II    
   5385.2           S I     
   5385.2           S I     
   5385.2           S I     
   5385.206         N II    
   5385.3           S I     
   5385.3           S I     
   5385.3           S I     
   5385.36          Mg IV   
   5385.375         Ca I    
   5385.4           S I     
   5385.4           S I     
   5385.50          O I     
   5385.51          O I     
   5385.872         Ca I    
   5385.9           Al V    
   5386.022         Fe II   
   5386.0523        Ni I    
   5386.172         Ni II   
   5386.19          Si I    
   5386.3332        Fe I    
   5386.343         Ca I    
   5386.373         Fe II   
   5386.3889        Fe II   
   5386.4           O V     
   5386.425         Fe II   
   5386.52444       Ar II   
   5386.53          O I     
   5386.54          O I     
   5386.782         Ar I    
   5386.898         Ne II   
   5386.90035       Ar II   
   5387.063         Fe II   
   5387.098         Ni II   
   5387.12          N II    
   5387.200         Ne II   
   5387.208         Ne II   
   5387.360         Fe II   
   5387.396         Ar I    
   5387.4833        Fe I    
   5387.73          O I     
   5387.73          O I     
   5387.86          Na II   
   5387.86          Na II   
   5387.87          Na II   
   5387.87          Na II   
   5388.021         Fe II   
   5388.137         Ca I    
   5388.20          N IV    
   5388.236         C I     
   5388.376         S II    
   5388.376         Fe III  
   5388.381         Ni II   
   5388.427         Ca I    
   5388.5444        Fe II   
   5388.68          O I     
   5388.68          O I     
   5388.68          O I     
   5388.692         Al II   
   5388.79          N III   
   5388.8325        Ni I    
   5388.9467        N I     
   5388.9531        Fe I    
   5389.00          Na II   
   5389.01          Na II   
   5389.01          Na II   
   5389.033         Fe II   
   5389.143         Ar I    
   5389.41          O I     
   5389.4789        Fe I    
   5389.6           S I     
   5389.97996       Ar II   
   5390.023         Ne II   
   5390.034         Ne II   
   5390.142         Ni II   
   5390.195         Fe II   
   5390.252         Ne II   
   5390.264         Ne II   
   5390.264         Ni II   
   5390.35          O I     
   5390.35          O I     
   5390.367         Fe II   
   5390.62          Na II   
   5390.62          Na II   
   5390.63          Na II   
   5390.7           N I     
   5390.7           N I     
   5390.700         Ne III  
   5390.773         Ar I    
   5390.95          N II    
   5391.023         Ni II   
   5391.10          Si I    
   5391.147         Ca I    
   5391.241         Ne II   
   5391.250         Fe II   
   5391.4591        Fe I    
   5391.5074        Fe I    
   5391.514         Ni II   
   5391.657         Ni II   
   5391.837         C I     
   5391.983         Fe II   
   5392.000         Ni II   
   5392.000         Ne II   
   5392.0151        Fe I    
   5392.017         Ne II   
   5392.247         Ne II   
   5392.311         Ar I    
   5392.3310        Ni I    
   5392.3557        Ni I    
   5392.4822        Fe I    
   5392.503         Ne II   
   5392.5340        N I     
   5392.593         Fe III  
   5392.606         O II    
   5392.7           C IV    
   5392.7           C IV    
   5392.724         Ne II   
   5392.733         Ne II   
   5392.944         Ca I    
   5393.018         S II    
   5393.15          Si II   
   5393.1673        Fe I    
   5393.225         Ca I    
   5393.562         Ni II   
   5393.586         Fe II   
   5393.6004        Ar II   
   5393.8           N I     
   5393.8           N I     
   5393.8           S I     
   5393.8           S I     
   5393.847         Fe II   
   5393.890         Ca I    
   5393.979         Ar I    
   5394.188         S II    
   5394.2912        N I     
   5394.4           Mg I    
   5394.444         Ni II   
   5394.4784        Fe I    
   5394.496         Ni II   
   5394.505         Ni II   
   5394.575         Ne II   
   5394.659         Ni II   
   5394.6847        Fe I    
   5394.804         Ca I    
   5394.8283        Fe I    
   5394.85161       Ar II   
   5394.889         Ne II   
   5394.98          S IV    
   5395.            N VI    
   5395.            N VI    
   5395.            N VI    
   5395.            N VI    
   5395.            N VI    
   5395.            N VI    
   5395.119         Ne II   
   5395.201         Ne II   
   5395.2175        Fe I    
   5395.579         Ni II   
   5395.782         Ca I    
   5395.809         Fe II   
   5395.857         Fe II   
   5395.9879        Ar II   
   5396.07          Si I    
   5396.075         Fe II   
   5396.2321        Fe II   
   5396.465         Ne II   
   5396.505         S II    
   5396.590         Fe II   
   5396.69          Si I    
   5396.779         Ne II   
   5396.782         Ne II   
   5396.9765        Ni I    
   5397.117         Ni III  
   5397.1280        Fe I    
   5397.216         Ni II   
   5397.5           S I     
   5397.51777       Ar II   
   5397.799         C I     
   5397.8           S I     
   5397.8           S I     
   5397.8           S I     
   5397.8           S I     
   5397.8           S I     
   5397.8           S I     
   5397.8           O IV    
   5397.9093        Fe I    
   5397.943         Fe II   
   5398.            Mg IX   
   5398.065         Fe II   
