w fl
8085.1829328 13700000.0
8085.263785 13700000.0
8085.3446379 13700000.0
8085.4254917 13690000.0
8085.5063463 13690000.0
8085.5872017 13690000.0
8085.6680579 13680000.0
8085.7489149 13680000.0
8085.8297727 13680000.0
8085.9106313 13680000.0
8085.9914907 13680000.0
8086.072351 13680000.0
8086.153212 13680000.0
8086.2340739 13680000.0
8086.3149365 13680000.0
8086.3958 13680000.0
8086.4766643 13680000.0
8086.5575294 13680000.0
8086.6383953 13690000.0
8086.719262 13690000.0
8086.8001295 13680000.0
8086.8809978 13670000.0
8086.9618669 13670000.0
8087.0427369 13670000.0
8087.1236076 13660000.0
8087.2044792 13660000.0
8087.2853516 13660000.0
8087.3662247 13660000.0
8087.4470987 13660000.0
8087.5279735 13660000.0
8087.6088491 13660000.0
8087.6897255 13660000.0
8087.7706028 13660000.0
8087.8514808 13660000.0
8087.9323596 13670000.0
8088.0132393 13680000.0
8088.0941197 13680000.0
8088.175001 13680000.0
8088.2558831 13690000.0
8088.336766 13680000.0
8088.4176496 13680000.0
8088.4985341 13680000.0
8088.5794195 13680000.0
8088.6603056 13680000.0
8088.7411925 13680000.0
8088.8220802 13680000.0
8088.9029688 13680000.0
8088.9838581 13680000.0
8089.0647483 13680000.0
8089.1456393 13680000.0
8089.226531 13680000.0
8089.3074236 13680000.0
8089.388317 13680000.0
8089.4692112 13680000.0
8089.5501063 13680000.0
8089.6310021 13680000.0
8089.7118987 13680000.0
8089.7927962 13680000.0
8089.8736944 13680000.0
8089.9545935 13680000.0
8090.0354933 13680000.0
8090.116394 13680000.0
8090.1972955 13680000.0
8090.2781978 13680000.0
8090.3591009 13680000.0
8090.4400048 13680000.0
8090.5209095 13680000.0
8090.6018151 13680000.0
8090.6827214 13680000.0
8090.7636286 13680000.0
8090.8445365 13670000.0
8090.9254453 13670000.0
8091.0063549 13670000.0
8091.0872653 13670000.0
8091.1681765 13670000.0
8091.2490885 13670000.0
8091.3300013 13670000.0
8091.4109149 13670000.0
8091.4918293 13670000.0
8091.5727446 13670000.0
8091.6536606 13670000.0
8091.7345775 13670000.0
8091.8154952 13670000.0
8091.8964136 13670000.0
8091.9773329 13670000.0
8092.058253 13670000.0
8092.1391739 13670000.0
8092.2200956 13670000.0
8092.3010182 13670000.0
8092.3819415 13670000.0
8092.4628656 13660000.0
8092.5437906 13660000.0
8092.6247164 13660000.0
8092.7056429 13660000.0
8092.7865703 13660000.0
8092.8674985 13660000.0
8092.9484275 13660000.0
8093.0293573 13660000.0
8093.1102879 13660000.0
8093.1912194 13660000.0
8093.2721516 13660000.0
8093.3530846 13660000.0
8093.4340185 13660000.0
8093.5149531 13660000.0
8093.5958886 13660000.0
8093.6768249 13660000.0
8093.757762 13660000.0
8093.8386999 13660000.0
8093.9196386 13660000.0
8094.0005781 13660000.0
8094.0815185 13650000.0
8094.1624596 13650000.0
8094.2434015 13650000.0
8094.3243443 13650000.0
8094.4052879 13650000.0
8094.4862322 13650000.0
8094.5671774 13650000.0
8094.6481234 13650000.0
8094.7290702 13650000.0
8094.8100178 13650000.0
8094.8909663 13650000.0
8094.9719155 13650000.0
8095.0528656 13650000.0
8095.1338164 13650000.0
8095.2147681 13650000.0
8095.2957205 13650000.0
8095.3766738 13650000.0
8095.4576279 13650000.0
8095.5385828 13650000.0
8095.6195385 13650000.0
8095.700495 13640000.0
8095.7814524 13640000.0
8095.8624105 13640000.0
8095.9433695 13640000.0
8096.0243292 13640000.0
8096.1052898 13640000.0
8096.1862512 13640000.0
8096.2672133 13640000.0
8096.3481763 13640000.0
8096.4291401 13640000.0
8096.5101048 13640000.0
8096.5910702 13640000.0
8096.6720364 13640000.0
8096.7530035 13640000.0
8096.8339713 13640000.0
8096.91494 13640000.0
8096.9959095 13640000.0
8097.0768797 13640000.0
8097.1578508 13640000.0
8097.2388227 13640000.0
8097.3197954 13640000.0
8097.400769 13630000.0
8097.4817433 13630000.0
8097.5627184 13630000.0
8097.6436944 13630000.0
8097.7246711 13630000.0
8097.8056487 13630000.0
8097.8866271 13630000.0
8097.9676063 13630000.0
8098.0485863 13630000.0
8098.1295671 13630000.0
8098.2105487 13630000.0
8098.2915311 13630000.0
8098.3725144 13630000.0
8098.4534984 13630000.0
8098.5344833 13630000.0
8098.615469 13630000.0
8098.6964554 13630000.0
8098.7774427 13630000.0
8098.8584308 13620000.0
8098.9394197 13620000.0
8099.0204095 13620000.0
8099.1014 13620000.0
8099.1823913 13620000.0
8099.2633835 13620000.0
8099.3443764 13620000.0
8099.4253702 13620000.0
8099.5063648 13620000.0
8099.5873602 13620000.0
8099.6683564 13620000.0
8099.7493534 13620000.0
8099.8303512 13620000.0
8099.9113498 13620000.0
8099.9923492 13620000.0
8100.0733495 13620000.0
8100.1543506 13620000.0
8100.2353524 13620000.0
8100.3163551 13620000.0
8100.3973586 13610000.0
8100.4783629 13610000.0
8100.559368 13610000.0
8100.6403739 13610000.0
8100.7213806 13600000.0
8100.8023882 13600000.0
8100.8833965 13600000.0
8100.9644057 13600000.0
8101.0454156 13600000.0
8101.1264264 13600000.0
8101.207438 13600000.0
8101.2884504 13600000.0
8101.3694636 13600000.0
8101.4504776 13610000.0
8101.5314925 13610000.0
8101.6125081 13610000.0
8101.6935246 13610000.0
8101.7745418 13610000.0
8101.8555599 13610000.0
8101.9365788 13610000.0
8102.0175985 13610000.0
8102.098619 13610000.0
8102.1796403 13610000.0
8102.2606624 13610000.0
8102.3416853 13610000.0
8102.4227091 13610000.0
8102.5037336 13610000.0
8102.584759 13610000.0
8102.6657851 13610000.0
8102.7468121 13610000.0
8102.8278399 13610000.0
8102.9088685 13610000.0
8102.9898979 13610000.0
8103.0709282 13610000.0
8103.1519592 13600000.0
8103.232991 13600000.0
8103.3140237 13600000.0
8103.3950572 13600000.0
8103.4760914 13600000.0
8103.5571265 13600000.0
8103.6381624 13600000.0
8103.7191991 13590000.0
8103.8002366 13590000.0
8103.881275 13590000.0
8103.9623141 13590000.0
8104.043354 13600000.0
8104.1243948 13600000.0
8104.2054364 13600000.0
8104.2864787 13600000.0
8104.3675219 13600000.0
8104.4485659 13600000.0
8104.5296107 13600000.0
8104.6106564 13600000.0
8104.6917028 13600000.0
8104.77275 13600000.0
8104.8537981 13600000.0
8104.9348469 13600000.0
8105.0158966 13600000.0
8105.0969471 13590000.0
8105.1779984 13590000.0
8105.2590505 13590000.0
8105.3401034 13590000.0
8105.4211571 13590000.0
8105.5022117 13590000.0
8105.583267 13580000.0
8105.6643232 13580000.0
8105.7453801 13580000.0
8105.8264379 13580000.0
8105.9074965 13580000.0
8105.9885559 13580000.0
8106.0696161 13580000.0
8106.1506771 13580000.0
8106.231739 13580000.0
8106.3128016 13580000.0
8106.3938651 13580000.0
8106.4749293 13590000.0
8106.5559944 13590000.0
8106.6370603 13590000.0
8106.718127 13590000.0
8106.7991945 13590000.0
8106.8802628 13590000.0
8106.9613319 13590000.0
8107.0424019 13590000.0
8107.1234726 13590000.0
8107.2045442 13590000.0
8107.2856165 13580000.0
8107.3666897 13580000.0
8107.4477637 13580000.0
8107.5288385 13580000.0
8107.6099141 13580000.0
8107.6909906 13580000.0
8107.7720678 13580000.0
8107.8531458 13580000.0
8107.9342247 13580000.0
8108.0153044 13580000.0
8108.0963848 13580000.0
8108.1774661 13580000.0
8108.2585482 13580000.0
8108.3396311 13580000.0
8108.4207149 13580000.0
8108.5017994 13580000.0
8108.5828847 13580000.0
8108.6639709 13580000.0
8108.7450578 13580000.0
8108.8261456 13580000.0
8108.9072342 13580000.0
8108.9883236 13580000.0
8109.0694138 13580000.0
8109.1505048 13580000.0
8109.2315967 13580000.0
8109.3126893 13580000.0
8109.3937827 13570000.0
8109.474877 13570000.0
8109.5559721 13570000.0
8109.637068 13570000.0
8109.7181647 13570000.0
8109.7992622 13570000.0
8109.8803605 13570000.0
8109.9614596 13570000.0
8110.0425596 13570000.0
8110.1236603 13570000.0
8110.2047619 13570000.0
8110.2858642 13570000.0
8110.3669674 13570000.0
8110.4480714 13570000.0
8110.5291762 13570000.0
8110.6102818 13570000.0
8110.6913883 13570000.0
8110.7724955 13570000.0
8110.8536036 13570000.0
8110.9347124 13570000.0
8111.0158221 13570000.0
8111.0969326 13570000.0
8111.1780439 13570000.0
8111.259156 13570000.0
8111.3402689 13560000.0
8111.4213826 13560000.0
8111.5024971 13560000.0
8111.5836125 13560000.0
8111.6647287 13560000.0
8111.7458456 13560000.0
8111.8269634 13560000.0
8111.908082 13560000.0
8111.9892014 13560000.0
8112.0703216 13560000.0
8112.1514427 13560000.0
8112.2325645 13550000.0
8112.3136871 13550000.0
8112.3948106 13550000.0
8112.4759349 13550000.0
8112.55706 13550000.0
8112.6381859 13550000.0
8112.7193126 13550000.0
8112.8004401 13550000.0
8112.8815684 13550000.0
8112.9626975 13550000.0
8113.0438275 13550000.0
8113.1249583 13550000.0
8113.2060898 13550000.0
8113.2872222 13550000.0
8113.3683554 13550000.0
8113.4494894 13550000.0
8113.5306242 13550000.0
8113.6117599 13550000.0
8113.6928963 13550000.0
8113.7740336 13550000.0
8113.8551716 13550000.0
8113.9363105 13550000.0
8114.0174502 13550000.0
8114.0985907 13550000.0
8114.179732 13550000.0
8114.2608741 13550000.0
8114.3420171 13550000.0
8114.4231608 13550000.0
8114.5043054 13550000.0
8114.5854507 13540000.0
8114.6665969 13540000.0
8114.7477439 13540000.0
8114.8288917 13540000.0
8114.9100403 13540000.0
8114.9911897 13540000.0
8115.07234 13540000.0
8115.153491 13540000.0
8115.2346429 13540000.0
8115.3157956 13540000.0
8115.396949 13540000.0
8115.4781033 13540000.0
8115.5592584 13540000.0
8115.6404144 13540000.0
8115.7215711 13540000.0
8115.8027286 13540000.0
8115.883887 13540000.0
8115.9650461 13540000.0
8116.0462061 13540000.0
8116.1273669 13540000.0
8116.2085285 13530000.0
8116.2896909 13530000.0
8116.3708541 13530000.0
8116.4520182 13530000.0
8116.533183 13530000.0
8116.6143487 13530000.0
8116.6955151 13530000.0
8116.7766824 13530000.0
8116.8578505 13530000.0
8116.9390194 13520000.0
8117.0201891 13510000.0
8117.1013597 13510000.0
8117.182531 13500000.0
8117.2637031 13500000.0
8117.3448761 13500000.0
8117.4260499 13500000.0
8117.5072245 13490000.0
8117.5883999 13490000.0
8117.6695761 13490000.0
8117.7507531 13500000.0
8117.8319309 13500000.0
8117.9131096 13500000.0
8117.994289 13510000.0
8118.0754693 13510000.0
8118.1566504 13520000.0
8118.2378323 13520000.0
8118.319015 13530000.0
8118.4001985 13530000.0
8118.4813828 13530000.0
8118.5625679 13530000.0
8118.6437539 13530000.0
8118.7249407 13520000.0
8118.8061282 13520000.0
8118.8873166 13520000.0
8118.9685058 13520000.0
8119.0496958 13520000.0
8119.1308866 13520000.0
8119.2120783 13520000.0
8119.2932707 13520000.0
8119.374464 13520000.0
8119.4556581 13520000.0
8119.5368529 13520000.0
8119.6180486 13520000.0
8119.6992451 13520000.0
8119.7804424 13520000.0
8119.8616406 13520000.0
8119.9428395 13520000.0
8120.0240393 13520000.0
8120.1052398 13520000.0
8120.1864412 13520000.0
8120.2676434 13520000.0
8120.3488464 13510000.0
8120.4300502 13510000.0
8120.5112548 13510000.0
8120.5924603 13510000.0
8120.6736665 13510000.0
8120.7548736 13510000.0
8120.8360815 13510000.0
8120.9172902 13510000.0
8120.9984996 13510000.0
8121.07971 13510000.0
8121.1609211 13510000.0
8121.242133 13510000.0
8121.3233458 13510000.0
8121.4045593 13510000.0
8121.4857737 13510000.0
8121.5669889 13510000.0
8121.6482049 13510000.0
8121.7294217 13510000.0
8121.8106393 13510000.0
8121.8918577 13510000.0
8121.973077 13510000.0
8122.054297 13510000.0
8122.1355179 13510000.0
8122.2167396 13510000.0
8122.2979621 13500000.0
8122.3791854 13500000.0
8122.4604095 13500000.0
8122.5416344 13500000.0
8122.6228602 13500000.0
8122.7040867 13500000.0
8122.7853141 13500000.0
8122.8665423 13500000.0
8122.9477712 13500000.0
8123.029001 13500000.0
8123.1102317 13500000.0
8123.1914631 13500000.0
8123.2726953 13500000.0
8123.3539284 13500000.0
8123.4351622 13500000.0
8123.5163969 13500000.0
8123.5976324 13500000.0
8123.6788687 13500000.0
8123.7601058 13500000.0
8123.8413437 13500000.0
8123.9225825 13500000.0
8124.003822 13500000.0
8124.0850624 13500000.0
8124.1663036 13490000.0
8124.2475456 13490000.0
8124.3287884 13490000.0
8124.410032 13490000.0
8124.4912764 13490000.0
8124.5725216 13490000.0
8124.6537677 13490000.0
8124.7350146 13490000.0
8124.8162622 13490000.0
8124.8975107 13490000.0
8124.97876 13490000.0
8125.0600101 13490000.0
8125.1412611 13490000.0
8125.2225128 13490000.0
8125.3037653 13490000.0
8125.3850187 13490000.0
8125.4662729 13490000.0
8125.5475279 13490000.0
8125.6287837 13490000.0
8125.7100403 13490000.0
8125.7912977 13480000.0
8125.8725559 13480000.0
8125.953815 13480000.0
8126.0350749 13480000.0
8126.1163355 13480000.0
8126.197597 13480000.0
8126.2788593 13480000.0
8126.3601224 13480000.0
8126.4413864 13480000.0
8126.5226511 13480000.0
8126.6039167 13480000.0
8126.685183 13480000.0
8126.7664502 13480000.0
8126.8477182 13480000.0
8126.928987 13480000.0
8127.0102566 13480000.0
8127.091527 13480000.0
8127.1727983 13480000.0
8127.2540703 13480000.0
8127.3353432 13480000.0
8127.4166169 13480000.0
8127.4978914 13480000.0
8127.5791667 13480000.0
8127.6604428 13480000.0
8127.7417197 13480000.0
8127.8229975 13480000.0
8127.904276 13470000.0
8127.9855554 13470000.0
8128.0668356 13470000.0
8128.1481165 13470000.0
8128.2293984 13470000.0
8128.310681 13470000.0
8128.3919644 13470000.0
8128.4732487 13470000.0
8128.5545337 13470000.0
8128.6358196 13470000.0
8128.7171063 13470000.0
8128.7983938 13470000.0
8128.8796821 13470000.0
8128.9609712 13470000.0
8129.0422611 13470000.0
8129.1235519 13470000.0
8129.2048434 13470000.0
8129.2861358 13470000.0
8129.367429 13470000.0
8129.448723 13470000.0
8129.5300178 13470000.0
8129.6113134 13470000.0
8129.6926099 13470000.0
8129.7739071 13470000.0
8129.8552052 13470000.0
8129.9365041 13470000.0
8130.0178038 13470000.0
8130.0991043 13470000.0
8130.1804056 13460000.0
8130.2617077 13460000.0
8130.3430106 13460000.0
8130.4243144 13460000.0
8130.505619 13460000.0
8130.5869243 13460000.0
8130.6682305 13460000.0
8130.7495376 13460000.0
8130.8308454 13460000.0
8130.912154 13460000.0
8130.9934635 13460000.0
8131.0747737 13460000.0
8131.1560848 13460000.0
8131.2373967 13460000.0
8131.3187094 13460000.0
8131.4000229 13460000.0
8131.4813372 13450000.0
8131.5626523 13450000.0
8131.6439683 13450000.0
8131.7252851 13450000.0
8131.8066026 13450000.0
8131.887921 13450000.0
8131.9692402 13450000.0
8132.0505603 13450000.0
8132.1318811 13450000.0
8132.2132027 13450000.0
8132.2945252 13450000.0
8132.3758485 13450000.0
8132.4571725 13450000.0
8132.5384974 13450000.0
8132.6198231 13450000.0
8132.7011497 13450000.0
8132.782477 13450000.0
8132.8638052 13450000.0
8132.9451341 13450000.0
8133.0264639 13450000.0
8133.1077945 13450000.0
8133.1891259 13450000.0
8133.2704581 13450000.0
8133.3517911 13450000.0
8133.433125 13450000.0
8133.5144596 13450000.0
8133.5957951 13450000.0
8133.6771314 13450000.0
8133.7584685 13440000.0
8133.8398064 13440000.0
8133.9211451 13440000.0
8134.0024847 13440000.0
8134.083825 13440000.0
8134.1651662 13440000.0
8134.2465081 13440000.0
8134.3278509 13440000.0
8134.4091945 13440000.0
8134.490539 13440000.0
8134.5718842 13440000.0
8134.6532302 13440000.0
8134.7345771 13430000.0
8134.8159248 13430000.0
8134.8972732 13430000.0
8134.9786225 13430000.0
8135.0599727 13430000.0
8135.1413236 13420000.0
8135.2226753 13420000.0
8135.3040279 13420000.0
8135.3853812 13420000.0
8135.4667354 13420000.0
8135.5480904 13420000.0
8135.6294462 13420000.0
8135.7108028 13420000.0
8135.7921603 13420000.0
8135.8735185 13430000.0
8135.9548776 13430000.0
8136.0362375 13430000.0
8136.1175981 13430000.0
8136.1989596 13430000.0
8136.280322 13430000.0
8136.3616851 13430000.0
8136.443049 13430000.0
8136.5244138 13430000.0
8136.6057794 13430000.0
8136.6871457 13430000.0
8136.7685129 13430000.0
8136.8498809 13430000.0
8136.9312498 13430000.0
8137.0126194 13430000.0
8137.0939899 13430000.0
8137.1753611 13420000.0
8137.2567332 13420000.0
8137.3381061 13420000.0
8137.4194798 13420000.0
8137.5008543 13420000.0
8137.5822297 13420000.0
8137.6636058 13420000.0
8137.7449828 13420000.0
8137.8263605 13420000.0
8137.9077391 13420000.0
8137.9891185 13420000.0
8138.0704988 13420000.0
8138.1518798 13420000.0
8138.2332616 13420000.0
8138.3146443 13420000.0
8138.3960278 13420000.0
8138.477412 13420000.0
8138.5587971 13420000.0
8138.6401831 13420000.0
8138.7215698 13420000.0
8138.8029573 13420000.0
8138.8843457 13420000.0
8138.9657348 13420000.0
8139.0471248 13420000.0
8139.1285156 13420000.0
8139.2099072 13420000.0
8139.2912997 13410000.0
8139.3726929 13410000.0
8139.454087 13410000.0
8139.5354818 13410000.0
8139.6168775 13410000.0
8139.698274 13410000.0
8139.7796713 13410000.0
8139.8610694 13410000.0
8139.9424684 13410000.0
8140.0238681 13410000.0
8140.1052687 13410000.0
8140.1866701 13410000.0
8140.2680722 13410000.0
8140.3494753 13410000.0
8140.4308791 13410000.0
8140.5122837 13410000.0
8140.5936892 13410000.0
8140.6750954 13410000.0
8140.7565025 13410000.0
8140.8379104 13410000.0
8140.9193191 13410000.0
8141.0007286 13410000.0
8141.0821389 13410000.0
8141.1635501 13410000.0
8141.2449621 13410000.0
8141.3263748 13410000.0
8141.4077884 13400000.0
8141.4892028 13400000.0
8141.570618 13400000.0
8141.6520341 13400000.0
8141.7334509 13400000.0
8141.8148686 13400000.0
8141.8962871 13400000.0
8141.9777063 13400000.0
8142.0591264 13400000.0
8142.1405474 13400000.0
8142.2219691 13400000.0
8142.3033916 13400000.0
8142.384815 13400000.0
8142.4662392 13400000.0
8142.5476642 13400000.0
8142.62909 13400000.0
8142.7105166 13400000.0
8142.791944 13400000.0
8142.8733723 13400000.0
8142.9548013 13400000.0
8143.0362312 13400000.0
8143.1176619 13400000.0
8143.1990934 13400000.0
8143.2805257 13400000.0
8143.3619588 13390000.0
8143.4433928 13390000.0
8143.5248275 13390000.0
8143.6062631 13390000.0
8143.6876995 13390000.0
8143.7691367 13390000.0
8143.8505747 13390000.0
8143.9320135 13390000.0
8144.0134532 13380000.0
8144.0948936 13380000.0
8144.1763349 13380000.0
8144.257777 13380000.0
8144.3392199 13380000.0
8144.4206636 13380000.0
8144.5021082 13380000.0
8144.5835535 13380000.0
8144.6649997 13390000.0
8144.7464466 13390000.0
8144.8278944 13390000.0
8144.909343 13390000.0
8144.9907925 13390000.0
8145.0722427 13380000.0
8145.1536937 13380000.0
8145.2351456 13380000.0
8145.3165983 13380000.0
8145.3980518 13380000.0
8145.4795061 13380000.0
8145.5609612 13380000.0
8145.6424171 13380000.0
8145.7238739 13380000.0
8145.8053315 13380000.0
8145.8867898 13380000.0
8145.968249 13380000.0
8146.049709 13380000.0
8146.1311699 13380000.0
8146.2126315 13380000.0
8146.2940939 13380000.0
8146.3755572 13380000.0
8146.4570213 13380000.0
8146.5384862 13380000.0
8146.6199519 13380000.0
8146.7014184 13380000.0
8146.7828858 13370000.0
8146.8643539 13370000.0
8146.9458229 13370000.0
8147.0272927 13370000.0
8147.1087633 13370000.0
8147.1902347 13370000.0
8147.2717069 13370000.0
8147.35318 13370000.0
8147.4346538 13370000.0
8147.5161285 13370000.0
8147.597604 13370000.0
8147.6790803 13370000.0
8147.7605574 13370000.0
8147.8420353 13370000.0
8147.9235141 13370000.0
8148.0049936 13370000.0
8148.086474 13370000.0
8148.1679552 13370000.0
8148.2494372 13370000.0
8148.33092 13370000.0
8148.4124037 13370000.0
8148.4938881 13370000.0
8148.5753734 13370000.0
8148.6568595 13370000.0
8148.7383464 13360000.0
8148.8198341 13360000.0
8148.9013226 13360000.0
8148.9828119 13360000.0
8149.0643021 13360000.0
8149.145793 13360000.0
8149.2272848 13360000.0
8149.3087774 13360000.0
8149.3902708 13360000.0
8149.4717651 13360000.0
8149.5532601 13360000.0
8149.634756 13360000.0
8149.7162526 13360000.0
8149.7977501 13360000.0
8149.8792484 13360000.0
8149.9607476 13360000.0
8150.0422475 13360000.0
